"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-26","2025-12-30","2025-12-31","2026-01-02","변동액","계약종료일"
"UP","(주)다컴시스템","25586034","데스크톱컴퓨터, 다컴시스템, SI4DKM-4640BA, Intel Core i5 14500(2.6GHz)","1117000","1117000","1117000","1116000","1117000","1399000","282000","2029.09.30"
"UP","오렌지보호작업장","25613332","데스크톱컴퓨터, 오렌지보호작업장, OSR-45001, Intel Core i5 14500(2.6GHz)","1118000","1118000","1118000","1118000","1117000","1383000","266000","2029.09.30"
"UP","오렌지보호작업장","25613346","데스크톱컴퓨터, 오렌지보호작업장, OMR-45001, Intel Core i5 14500(2.6GHz)","1118000","1118000","1118000","1117000","1118000","1383000","265000","2029.09.30"
"UP","주식회사 엔와이컴퓨터","25554364","데스크톱컴퓨터, 엔와이컴퓨터, NY-E147SI00, Intel Core i7 14700(2.1GHz)","1119700","1119700","1119700","1118000","1118000","1396700","278700","2029.09.30"
"UP","주식회사 아이티에스","25155335","데스크톱컴퓨터, 아이티에스, ITS-DS13-G7C51, Intel Core i7 13700(2.1GHz)","1120000","1120000","1120000","1120000","1120000","1590000","470000","2028.02.12"
"UP","주식회사 아이티에스","25155353","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7C51, Intel Core i7 13700(2.1GHz)","1120000","1120000","1120000","1119700","1119700","1590000","470300","2028.02.12"
"UP","주식회사 주연테크","25792425","데스크톱컴퓨터, 주연테크, JA-147F5S, Intel Core i7-14700(2.1GHz)","1121900","1121900","1121900","1121900","1120000","1121900","1900","2029.09.30"
"SAME","주식회사 주연테크","25694262","데스크톱컴퓨터, 주연테크, JS-U5F5S, Intel Core Ultra 5 245K(4.2GHz)","1121900","1121900","1121900","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 주연테크","25792373","데스크톱컴퓨터, 주연테크, JS-147F5S, Intel Core i7-14700(2.1GHz)","1121900","1121900","1121900","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 주연테크","25694232","데스크톱컴퓨터, 주연테크, JA-U5F5S, Intel Core Ultra 5 245K(4.2GHz)","1121900","1121900","1121900","1120000","1121900","1121900","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25770763","데스크톱컴퓨터, 에이치케이시스템, HSB5-BX52P0, Intel Core i5 14500(2.6GHz)","1122200","1122200","1122200","1121900","1121900","1122200","300","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769821","데스크톱컴퓨터, 에이치케이시스템, HTB5-BX52P0, Intel Core i5 14500(2.6GHz)","1122200","1122200","1122200","1122200","1122200","1122200","0","2029.09.30"
"SAME","주식회사 트리엠","25726663","데스크톱컴퓨터, 트리엠, TX4-RH7-506, Intel Core i7-14700(2.1GHz)","1122900","","","","",,"0","2029.06.25"
"UP","주식회사 인텍","25822915","데스크톱컴퓨터, 인텍, ITA176-T45324C0, IntelCore i5-14500(2.6GHz)","1123000","1123000","1123000","1122200","1122200","1574000","451800","2029.03.14"
"UP","주식회사 티원엘에스","25855498","데스크톱컴퓨터, 티원엘에스, TMB-D51920S, Intel Core i5 14500(2.6GHz)","1124100","1124100","1124100","1123000","1123000","1294600","171600","2029.03.18"
"UP","몬스타주식회사","25493399","데스크톱컴퓨터, 몬스타, MPC-S145R16S256H1, Intel Core i5 14500(5.0GHz)","1126320","1126320","1126320","1124100","1124100","1468820","344720","2027.08.24"
"UP","주식회사 아이브리지닷컴","25628974","데스크톱컴퓨터, 아이브리지닷컴, S7-X47B-1A2N, i7-14700(3.4GHz)","1127000","1127000","1127000","1126320","1126320","1376000","249680","2028.12.03"
"UP","주식회사 기린","25661579","데스크톱컴퓨터, 기린, KR176-S4516320, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1127200","1127200","1127200","1127000","1127000","1468200","341200","2029.09.30"
"UP","주식회사 테트라","24954992","데스크톱컴퓨터, 테트라, T-DT351T5S16-P8V7, Intel Core i5 13500(2.1GHz)","1127300","1127300","1127300","1127200","1127200","1504100","376900","2029.09.30"
"UP","주식회사누리나루","25748074","데스크톱컴퓨터, 누리나루, NRS-451020, Intel Core i5-14500(2.6GHz)","1127400","1127400","1127400","1127300","1127300","1127400","100","2029.09.30"
"UP","(주)레드스톤시스템","25618451","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HHKP, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","1128000","1128000","1455000","327000","2029.09.30"
"UP","(주)레드스톤시스템","25618478","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HHKP, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","1128000","1128000","1455000","327000","2029.09.30"
"UP","(주)레드스톤시스템","25618466","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HHKPL, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","1128000","1128000","1455000","327000","2029.09.30"
"UP","(주)레드스톤시스템","25618951","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HHKPL, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","1127400","1127400","1455000","327600","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569991","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-004, Intel Core i5 14500(2.6GHz)","1129000","1129000","1129000","1128000","1128000","1543000","415000","2029.09.30"
"UP","(주)컴트리","25797478","데스크톱컴퓨터, 컴트리, CS4-E71-B0001, Intel Core i7 14700(2.1GHz)","1129410","1129410","1129410","1129000","1129000","1129410","410","2029.09.30"
"UP","주식회사 테트라","25356970","데스크톱컴퓨터, 테트라, T-KMDT475S16, Intel Core i7 14700(2.1GHz)","1129700","1129700","1129700","1129410","1129410","1349000","219590","2029.09.30"
"UP","(주)컴트리","25797469","데스크톱컴퓨터, 컴트리, CM4-E71-B0002, Intel Core i7 14700(2.1GHz)","1129710","1129710","1129710","1129700","1129700","1129710","10","2029.09.30"
"UP","주식회사 서버앤컴퓨터","24589660","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71615G7, Intel Core i7 12700(2.1GHz)","1130000","1130000","1130000","1129710","1129710","1130000","290","2026.04.29"
"UP","(주)레드스톤시스템","25618481","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HMP, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","1130500","1130500","1412500","282000","2029.09.30"
"UP","(주)레드스톤시스템","25618454","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HMP, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","1130500","1130500","1412500","282000","2029.09.30"
"UP","(주)레드스톤시스템","25618954","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HMPL, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","1130000","1130000","1412500","282500","2029.09.30"
"UP","(주)유투","25769643","데스크톱컴퓨터, 유투, AT5E2-500/B, AMD Ryzen5 PRO 7645(3.8GHz)","1131000","1131000","1131000","1131000","1131000","1326700","195700","2029.09.30"
"UP","주식회사 인비전","25738647","데스크톱컴퓨터, 인비전, IV-M754165S1H2, Intel Core i5 14400(2.5GHz)","1131000","1131000","1131000","1130500","1130500","1131000","500","2029.09.30"
"UP","주식회사 비엔피","24663389","데스크톱컴퓨터, 비엔피, B5S-2T16S5H1, Intel Core i5 12500(3.0GHz)","1132900","1132900","1132900","1131000","1131000","1575900","444900","2029.09.30"
"UP","주식회사 비엔피","24663400","데스크톱컴퓨터, 비엔피, B5M-2T16S5H1, Intel Core i5 12500(3.0GHz)","1132900","1132900","1132900","1132900","1132900","1575900","443000","2029.09.30"
"UP","주식회사 엔와이컴퓨터","25558756","데스크톱컴퓨터, 엔와이컴퓨터, NY-E144QIB00, Intel Core i5 14400(2.5GHz)","1134000","1134000","1134000","1132900","1132900","1533900","401000","2029.09.30"
"UP","주식회사 엔와이컴퓨터","25558773","데스크톱컴퓨터, 엔와이컴퓨터, NY-P144QIB00, Intel Core i5 14400(2.5GHz)","1134000","1134000","1134000","1134000","1134000","1533900","399900","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526188","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B732M50G0, Intel Core i7 12700(2.1GHz)","1134000","1134000","1134000","1134000","1134000","1674200","540200","2029.09.30"
"UP","주식회사 티원엘에스","25859226","데스크톱컴퓨터, 티원엘에스, TSB-D51920N, Intel Core i5 14500(2.6GHz)","1134100","1134100","1134100","1134000","1134000","1304600","170600","2029.03.18"
"UP","주식회사 티원엘에스","25859222","데스크톱컴퓨터, 티원엘에스, TMB-D51920N, Intel Core i5 14500(2.6GHz)","1134100","1134100","1134100","1134100","1134100","1304600","170500","2029.03.18"
"UP","주식회사 메이커스테크놀로지","25708421","데스크톱컴퓨터, 메이커스테크놀로지, D12505H116V5, Intel Core i5 12500(2.1GHz)","1135600","1135600","1135600","1134100","1134100","1402800","268700","2029.09.30"
"UP","위더스컴퓨터 주식회사","24521195","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N2H116-V30, Intel Core i7 12700(2.1GHz)","1136000","1136000","1136000","1135600","1135600","1419000","283400","2029.09.30"
"UP","주식회사 서버앤컴퓨터","24589654","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T716210, Intel Core i7 12700(2.1GHz)","1137000","1137000","1137000","1136000","1136000","1137000","1000","2026.04.29"
"UP","주식회사 기린","25661568","데스크톱컴퓨터, 기린, KR176-T4516320, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1137200","1137200","1137200","1137000","1137000","1478200","341200","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569925","데스크톱컴퓨터, 삼보컴퓨터, DG481-GB51Q-003, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1138000","1138000","1364000","226000","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569966","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51Q-003, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1138000","1138000","1364000","226000","2029.09.30"
"UP","주식회사 대우루컴즈","25563899","데스크톱컴퓨터, 대우루컴즈, DT367B-356520, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1138000","1138000","1359000","221000","2029.09.30"
"UP","주식회사 대우루컴즈","25563925","데스크톱컴퓨터, 대우루컴즈, DS367A-356520, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1137200","1137200","1359000","221800","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569887","데스크톱컴퓨터, 에이텍컴퓨터, A3TQ-5NBDF, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1138000","1138000","1359000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569829","데스크톱컴퓨터, 에이텍컴퓨터, A3SQ-5NBDF, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","1138000","1138000","1359000","221000","2029.09.30"
"UP","주식회사 티원엘에스","25855491","데스크톱컴퓨터, 티원엘에스, TMB-D71900S, Intel Core i7 14700(2.1GHz)","1138100","1138100","1138100","1138000","1138000","1350200","212200","2029.03.18"
"UP","(주)유투","25563637","데스크톱컴퓨터, 유투, S5E2-520/F, Intel Core i5 14500(2.6GHz)","1139000","1139000","1139000","1138100","1138100","1429000","290900","2029.09.30"
"SAME","주식회사 주연테크","25792385","데스크톱컴퓨터, 주연테크, JS-144G5S1S, Intel Core i5-14400(2.5GHz)","1139500","1139500","1139500","1139000","1139500","1139500","0","2029.09.30"
"UP","주식회사 주연테크","25792435","데스크톱컴퓨터, 주연테크, JA-144G5S1S, Intel Core i5-14400(2.5GHz)","1139500","1139500","1139500","1139500","1139000","1139500","500","2029.09.30"
"UP","(주)유투","25545871","데스크톱컴퓨터, 유투, T7E2-220, Intel Core i7 14700(2.1GHz)","1140000","1140000","1140000","1139500","1139500","1486800","347300","2029.09.30"
"UP","위더스컴퓨터 주식회사","25779565","데스크톱컴퓨터, 위더스컴퓨터, B8L-55N516, Intel Core Ultra 5 235(3.4GHz)","1141000","1141000","1141000","1140000","1140000","1307000","167000","2029.09.30"
"UP","주식회사 테트라","24890371","데스크톱컴퓨터, 테트라, T-MDT372T5S16, Intel Core i7 13700(2.1GHz)","1141700","1141700","1141700","1141000","1141000","1371800","230800","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769826","데스크톱컴퓨터, 에이치케이시스템, HTB7-AX50P0, Intel Core i7 13700(2.1GHz)","1141800","1141800","1141800","1141800","1141800","1141800","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25770756","데스크톱컴퓨터, 에이치케이시스템, HSB7-AX50P0, Intel Core i7 13700(2.1GHz)","1141800","1141800","1141800","1141700","1141700","1141800","100","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569955","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB31Q-001, Intel Core i5 13500(2.5GHz)","1142000","1142000","","","",,"0","2029.09.30"
"UP","주식회사 코리","25673564","데스크톱컴퓨터, 코리, CR176-T4716320, Intel&nbsp;Core&nbsp;i7-14700(2.6GHz)","1142500","1142500","1142500","1142000","1142000","1424500","282500","2029.09.30"
"UP","주식회사 대우루컴즈","25563951","데스크톱컴퓨터, 대우루컴즈, DS367A-4465C0, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","1142500","1142500","1403000","260500","2029.09.30"
"UP","주식회사 대우루컴즈","25563991","데스크톱컴퓨터, 대우루컴즈, DT367B-4465C0, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","1144000","1144000","1403000","259000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569909","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBJN, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","1144000","1144000","1403000","259000","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569856","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBJN, Intel Core i5 14400(2.5GHz)","1144000","1144000","","","",,"0","2029.09.30"
"UP","네오프랜드(주)","24645796","데스크톱컴퓨터, 네오프랜드, NDI52M2-C22N, Intel Core i5 12500(3.0GHz)","1144540","1144540","1144540","1144000","1144000","1144540","540","2026.08.03"
"UP","(주)한성컴퓨터","25110159","데스크톱컴퓨터, 한성컴퓨터, S13-B773221V0, Intel Core i5 13500(2.5GHz)","1144800","1144800","1144800","1144800","1144800","1516100","371300","2027.08.08"
"UP","(주)한성컴퓨터","25110166","데스크톱컴퓨터, 한성컴퓨터, T13-X773221V0, Intel Core i5 13500(2.5GHz)","1144800","1144800","1144800","1144540","1144540","1516100","371560","2027.08.08"
"UP","(주)유투","25479187","데스크톱컴퓨터, 유투, T7E2-500/B, Intel Core i7 14700(2.1GHz)","1145000","1145000","1145000","1144800","1144800","1445500","300700","2029.09.30"
"UP","주식회사 에이치케이시스템","25770767","데스크톱컴퓨터, 에이치케이시스템, HSB5-BY50P0, Intel Core i5 14500(2.6GHz)","1146000","1146000","1146000","1145000","1145000","1146000","1000","2029.09.30"
"UP","몬스타주식회사","25493398","데스크톱컴퓨터, 몬스타, MPC-M145R16S256H1, Intel Core i5 14500(5.0GHz)","1146320","1146320","1146320","1146000","1146000","1488820","342820","2027.08.24"
"SAME","주식회사 트리엠","25726661","데스크톱컴퓨터, 트리엠, TX4-CH7-506, Intel Core i7-14700(2.1GHz)","1146900","","","","",,"0","2029.06.25"
"UP","주식회사 기린","25661580","데스크톱컴퓨터, 기린, KR176-S4716300, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)","1147500","1147500","1147500","1147500","1146320","1488500","342180","2029.09.30"
"UP","위더스컴퓨터 주식회사","24935046","데스크톱컴퓨터, 위더스컴퓨터, B7T-70N2H116, Intel Core i7 13700(2.1GHz)","1148000","1148000","1148000","1147500","1148000","1480000","332000","2029.09.30"
"UP","주식회사 아이티에스","25155349","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7C52, Intel Core i7 13700(2.1GHz)","1148000","1148000","1148000","1148000","1148000","1628000","480000","2028.02.12"
"UP","주식회사 티원엘에스","25859220","데스크톱컴퓨터, 티원엘에스, TMB-D71900N, Intel Core i7 14700(2.1GHz)","1148100","1148100","1148100","1148100","1148100","1360200","212100","2029.03.18"
"UP","주식회사 티원엘에스","25859225","데스크톱컴퓨터, 티원엘에스, TSB-D71900N, Intel Core i7 14700(2.1GHz)","1148100","1148100","1148100","1148000","1148000","1360200","212200","2029.03.18"
"UP","(주)유투","26023421","데스크톱컴퓨터, 유투, LS5E2-520/B, Intel Core i5 14500(2.6GHz)","1149000","1149000","1149000","1148100","1148100","1439000","290900","2029.09.30"
"UP","위메이드 보호작업장","25638696","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F2ZM55VZ, Intel Core i5 14500(2.6GHz)","1150200","1150200","1150200","1149000","1149000","1488900","339900","2026.07.19"
"UP","위메이드 보호작업장","25638690","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F2ZM55VZ, Intel Core i5 14500(2.6GHz)","1150200","1150200","1150200","1150200","1150200","1488900","338700","2026.07.19"
